QALD2_te-67	Who are the parents of the wife of Juan Carlos I? Juan Carlos I, wife, parents Juan Carlos I, wife, parents Juan Carlos I, wife, parents Juan Carlos I, wife, parents, royal family, Spain Juan Carlos I, wife, parents, monarch, Spain
QALD2_te-60	Give me a list of all lakes in Denmark. lakes,Denmark,geography,water bodies,hydrology lakes, Denmark, list lakes, Denmark, geographical, locations, water bodies lakes,Denmark,geography,water bodies,political region,natural features lakes, Denmark, geographical, locations, water bodies
QALD2_te-63	Give me all Argentine films. Argentine,movies,films,cinema,cinematography,peliculas,spanish Argentine, films, movies, cinema, Spanish, South America Argentine, films, movies, cinema, Spanish, South America Argentine, films, movies, cinema, Spanish, South America Argentine, films, movies, cinema, Spanish, South America
QALD2_te-64	Give me all launch pads operated by NASA. NASA, launch pads, space center, Kennedy, Vandenberg, SpaceX, Falcon, Saturn V NASA, launch pads, space center, Kennedy, Vandenberg, SpaceX, Falcon, Atlas NASA, launch pads, space center, Kennedy Space Center, Cape Canaveral, SpaceX, commercial launches NASA, launch pads, space centers, rocket sites, Kennedy Space Center, Vandenberg Space Launch Complex, SpaceX, commercial launches, historical launches NASA, launch pads, spaceflight, Kennedy Space Center, SpaceX, Falcon, Saturn V, Shuttle
QALD2_te-65	Which instruments did John Lennon play? John Lennon, instruments, Beatles, music, guitar, piano John Lennon, instruments, Beatles, music, guitar, piano John Lennon, instruments, Beatles, music, guitar, piano John Lennon, instruments, music, Beatles John Lennon, instruments, Beatles, music, guitar, bass, piano
QALD2_te-66	Which ships were called after Benjamin Franklin? Benjamin Franklin, ships, history, naval, naming, American Benjamin Franklin, ships, names, historical, naval, voyages Benjamin Franklin, ships, names, history, American Revolution, scientist Benjamin Franklin, ships, history,命名, 美国船只 Benjamin Franklin, ships, history, navy, naming, American Revolution, inventions
SemSearch_LS-1	Apollo astronauts who walked on the Moon Apollo program,Moon landing,Astronaut,space exploration,1960s Apollo program,Moon landing,Astronauts,moonwalk,NASA Apollo, astronauts, Moon, walking, lunar Apollo program,Moon landing,Astronaut,space exploration,1960s,nasa Apollo program, Moon landing, astronauts, NASA
SemSearch_ES-97	PINK PANTHER 2 PINK,PANTHER,2,FILM,MOTION,PICTURE,CINEMA,ANIMATED,ACTION,COMEDY,ROGER,MACGOWAN PINK,PANTHER,TWO,MOTION,P picture,ANIMATED,CARTOON,CLUE,FILM,ROGER,RUSSELL,MOVIENIGHT PINK,PANTHER,MOVIE,2,THEME,SONG,CRIMINAL,GARRY,MILLER PINK,PANTHER,MOVIE,2,FILM,CINEMA,MOTION,PICS,PICTURES PINK,PANTHER,TWO,FILM,MOVIE,COMEDY,ANIMATED,CARTOON,STEAL,GEM,CAROLYN,CHARACTERS,LION,ROGER,SOLVING,MYSTERY
SemSearch_LS-2	Arab states of the Persian Gulf Arabian Peninsula, Gulf Cooperation Council, Middle East, Oman, Qatar, Bahrain, United Arab Emirates, Saudi Arabia, Kuwait, Iran, Strait of Hormuz, oil, culture, economy, geography Arabian Peninsula, Gulf Cooperation Council, Qatar, Saudi Arabia, United Arab Emirates, Oman, Bahrain, Kuwait, Middle East, Persian Gulf region, Islam, oil, culture, economy Arabian Peninsula, Persian Gulf, Gulf states, Middle East, Qatar, Bahrain, Saudi Arabia, United Arab Emirates, Oman, Kuwait Arabian Peninsula, Gulf Cooperation Council, Middle East, Qatar, Saudi Arabia, United Arab Emirates, Bahrain, Kuwait, Oman, Persian Gulf, Islamic countries, oil-rich nations Arabian Peninsula, Persian Gulf countries, Gulf Cooperation Council, Oman, Qatar, Bahrain, Kuwait, United Arab Emirates, Saudi Arabia, Yemen, Middle East, Islam, Economy, Geography, Oil, Culture, History
SemSearch_ES-96	New England Coffee New England, coffee, roast, bean, local, specialty, blend, brew, artisan, farmer new England, coffee, roast, beans, brewing, shops, region, flavors NewEngland,Coffee,Espresso,Bean,Drip,Brew,Blends, roast, Sip, Mugs, Savor, Flavor, Drinks, Brewed new,england,coffee,roasted,beans,local,brewing,tasting,shops,specialty,blend NewEngland,Coffee,roastedbeans,espresso,dark roast,blend,bean,specialty,local,brewing,taste,origin,焙烤,咖啡豆,美式咖啡,浓咖啡
